"data";"close";"open";"high";"low"
"1577";"2017-08-01";2854,3;2748,2;2883,5;2694,4
"1578";"2017-08-02";2731,3;2854,1;2902,2;2604
"1579";"2017-08-03";2702;2731,9;2758;2610
"1580";"2017-08-04";2790,3;2702,2;2820;2698
"1581";"2017-08-05";2860;2790,4;2876;2762,1
"1582";"2017-08-06";3252,3;2860;3339,5;2853,3
"1583";"2017-08-07";3232,1;3252,3;3315,5;3155,8
"1584";"2017-08-08";3396;3232;3440;3190
"1585";"2017-08-09";3415;3395,9;3483,8;3340
"1586";"2017-08-10";3340,4;3415;3430;3235,1
"1587";"2017-08-11";3405;3340,3;3447;3310
"1588";"2017-08-12";3643,4;3404,9;3695;3380
"1589";"2017-08-13";3866,2;3642,4;3970,1;3589,5
"1590";"2017-08-14";4061,6;3865,7;4190;3834,2
"1591";"2017-08-15";4320,8;4061;4330,3;3951
"1592";"2017-08-16";4151,8;4321;4430;3832,5
"1593";"2017-08-17";4386,4;4151,9;4405;3925,1
"1594";"2017-08-18";4263;4386,3;4492,3;4152
"1595";"2017-08-19";4090,1;4262,9;4360;3954
"1596";"2017-08-20";4145;4090,1;4187;3907
"1597";"2017-08-21";4063,1;4145,1;4199,9;3975,1
"1598";"2017-08-22";3998,2;4059,6;4094,7;3951
"1599";"2017-08-23";4081,9;3997,6;4141,9;3599
"1600";"2017-08-24";4130,2;4083,9;4255,2;4045
"1601";"2017-08-25";4322,1;4130,8;4381;4089,9
"1602";"2017-08-26";4351,5;4322,1;4464,2;4250
"1603";"2017-08-27";4340,4;4351,4;4364;4240,7
"1604";"2017-08-28";4332,8;4341,5;4406,7;4304,4
"1605";"2017-08-29";4385,1;4333,8;4395,5;4175
"1606";"2017-08-30";4587,1;4385,2;4648,8;4325,1
"1607";"2017-08-31";4568;4587,1;4643;4481
"1608";"2017-09-01";4718,3;4568;4749,9;4566,9
"1609";"2017-09-02";4907,7;4718,2;4936,9;4660
"1610";"2017-09-03";4532,3;4909,2;4970;4400,1
"1611";"2017-09-04";4598,5;4534,3;4699,9;4331
"1612";"2017-09-05";4205;4598;4611,6;4052
"1613";"2017-09-06";4375;4207,5;4471;3900,1
"1614";"2017-09-07";4595,8;4375;4633,7;4352,4
"1615";"2017-09-08";4613,7;4592,6;4675;4455,1
"1616";"2017-09-09";4304;4613,6;4694,9;4105
"1617";"2017-09-10";4315,9;4304,1;4395,2;4151
"1618";"2017-09-11";4233,9;4315,4;4330;3974,1
"1619";"2017-09-12";4198,7;4233,5;4383,2;4123
"1620";"2017-09-13";4149,4;4200,5;4379;4050
"1621";"2017-09-14";3849,7;4149,4;4160;3731,7
"1622";"2017-09-15";3235,3;3849,7;3917,2;3204,7
"1623";"2017-09-16";3697,1;3235,4;3809;2980,4
"1624";"2017-09-17";3681,5;3697;3875;3511,1
"1625";"2017-09-18";3666,6;3679,6;3782;3465,1
"1626";"2017-09-19";4084,4;3666,9;4119;3666,9
"1627";"2017-09-20";3892,2;4084,3;4114;3836,2
"1628";"2017-09-21";3872,4;3892,6;4049;3829
"1629";"2017-09-22";3596,7;3874,8;3905;3560
"1630";"2017-09-23";3602,3;3600;3748;3490
"1631";"2017-09-24";3779,6;3597,9;3808,7;3555
"1632";"2017-09-25";3654,7;3779,3;3783;3615,5
"1633";"2017-09-26";3930,1;3654,4;3977;3653,7
"1634";"2017-09-27";3881,5;3930;3985;3838
"1635";"2017-09-28";4209,7;3881,7;4229,5;3876,7
"1636";"2017-09-29";4190;4207,5;4269;4120
"1637";"2017-09-30";4168;4190;4245;4024,4
"1638";"2017-10-01";4367,1;4167,6;4397;4160
"1639";"2017-10-02";4404,3;4367,1;4424;4248,6
"1640";"2017-10-03";4400,2;4404,3;4482;4359
"1641";"2017-10-04";4310,6;4400,2;4439,9;4210,1
"1642";"2017-10-05";4215,9;4309,6;4359,2;4174,3
"1643";"2017-10-06";4312;4215,9;4372,3;4133
"1644";"2017-10-07";4370;4311,9;4425,8;4282,2
"1645";"2017-10-08";4435,6;4370;4505;4309
"1646";"2017-10-09";4611,9;4435,9;4632,4;4416,3
"1647";"2017-10-10";4782,3;4611,8;4879,8;4551
"1648";"2017-10-11";4777,7;4782,3;4940;4716,4
"1649";"2017-10-12";4824,9;4777,1;4881,4;4715
"1650";"2017-10-13";5440;4824,9;5445;4815
"1651";"2017-10-14";5636,8;5440;5920;5369,4
"1652";"2017-10-15";5833,5;5636,8;5857,4;5564,3
"1653";"2017-10-16";5713,9;5834,9;5877;5450
"1654";"2017-10-17";5764,8;5712,1;5810;5570
"1655";"2017-10-18";5597,1;5764,7;5779;5511
"1656";"2017-10-19";5567;5597,2;5597,9;5114
"1657";"2017-10-20";5694,2;5568,1;5744;5505,5
"1658";"2017-10-21";5983,8;5694,1;6088,4;5603,3
"1659";"2017-10-22";6005,1;5983,7;6199,9;5862,8
"1660";"2017-10-23";5981,3;6005,9;6075;5705
"1661";"2017-10-24";5907,3;5982,4;6055;5621
"1662";"2017-10-25";5510;5907,3;5907,3;5457,4
"1663";"2017-10-26";5724,1;5510;5746,9;5365,3
"1664";"2017-10-27";5890;5724,2;5966,6;5667,5
"1665";"2017-10-28";5759,7;5889,9;6020;5681
"1666";"2017-10-29";5720,3;5759,8;5864;5632
"1667";"2017-10-30";6150;5719,7;6345;5660
"1668";"2017-10-31";6130;6150;6239;6006,2
"1669";"2017-11-01";6455,1;6127,9;6481,5;6082,5
"1670";"2017-11-02";6739,6;6455;6739,9;6344,5
"1671";"2017-11-03";7018,8;6739,2;7350;6707,3
"1672";"2017-11-04";7132;7018,8;7448;6917
"1673";"2017-11-05";7369,9;7132;7530;6930,1
"1674";"2017-11-06";7366,7;7370;7598;7272
"1675";"2017-11-07";6956,5;7365,6;7440;6911
"1676";"2017-11-08";7102;6955,2;7220;6948
"1677";"2017-11-09";7446,1;7102,1;7899,9;6977,4
"1678";"2017-11-10";7126,4;7446;7450;7000
"1679";"2017-11-11";6541,2;7126,4;7324;6405
"1680";"2017-11-12";6302,7;6545;6789;6163,2
"1681";"2017-11-13";5810,7;6299;6469,6;5400,2
"1682";"2017-11-14";6476,5;5810;6682;5780
"1683";"2017-11-15";6590;6476,6;6689,5;6301
"1684";"2017-11-16";7265,84095228;6590;7319;6589,9
"1685";"2017-11-17";7865,2;7263,5;8020;7091
"1686";"2017-11-18";7675,9;7867,3;8040;7505
"1687";"2017-11-19";7773,3;7674,1;7867,8;7412
"1688";"2017-11-20";8052,7;7773,2;8130;7650
"1689";"2017-11-21";8248,8;8052,6;8315;7925
"1690";"2017-11-22";8096,9;8249;8380;7755,6
"1691";"2017-11-23";8230;8096,8;8310;8055
"1692";"2017-11-24";7977,1;8230,1;8268;7970
"1693";"2017-11-25";8191,7;7977,73459081;8352,1;7871
"1694";"2017-11-26";8753,4;8189,5;8770;8131,6
"1695";"2017-11-27";9305,1;8753,6;9495;8746,9
"1696";"2017-11-28";9723,6;9306,6;9771;9231
"1697";"2017-11-29";9892,1;9722,9;9999;9580,8
"1698";"2017-11-30";9766,1;9895,2;11441;9000
"1699";"2017-12-01";9907;9766,1;10542;8801
"1700";"2017-12-02";10860;9907;10950;9370,1
"1701";"2017-12-03";10880;10861;11190;10621
"1702";"2017-12-04";11162;10881;11874;10161
"1703";"2017-12-05";11599;11161;11600;10718
"1704";"2017-12-06";11592;11598;11961;11405
"1705";"2017-12-07";13509;11591;13599;11590
"1706";"2017-12-08";16609;13509;16649;13139
"1707";"2017-12-09";15822;16608;17171;13722
"1708";"2017-12-10";14661;15843;16300;13010
"1709";"2017-12-11";14960;14679;15741;12730,63686141
"1710";"2017-12-12";16753;14939;17450;14927
"1711";"2017-12-13";16972;16753;17579;16210
"1712";"2017-12-14";16171;16968;17293;15632
"1713";"2017-12-15";16384;16176;16999;15851
"1714";"2017-12-16";17569;16384;18111;16349
"1715";"2017-12-17";19210;17569;19550;17050
"1716";"2017-12-18";18960;19209;19891;18622
"1717";"2017-12-19";18928;18956;19175;18010
"1718";"2017-12-20";17345;18924;18987;16400
"1719";"2017-12-21";16425;17344;17709;15500
"1720";"2017-12-22";15645;16425;17333;14801
"1721";"2017-12-23";13173;15645;15842,42999525;10700
"1722";"2017-12-24";14035;13173;14999;12521
"1723";"2017-12-25";13477;14036;14050;11600
"1724";"2017-12-26";13633;13503;14278;12675
"1725";"2017-12-27";15680;13634;16060;13531
"1726";"2017-12-28";15375;15680;16494;14454
"1727";"2017-12-29";14323;15374;15468;13145
"1728";"2017-12-30";14304;14324;15131;13826
"1729";"2017-12-31";12384;14304;14417;11651
"1730";"2018-01-01";13769;12385;14210;12166
"1731";"2018-01-02";13376;13763;13893;12777
"1732";"2018-01-03";14722;13375;15500;12795
"1733";"2018-01-04";15150;14717;15428,83091885;14500
"1734";"2018-01-05";15159;15150;15422,15785315;14060
"1735";"2018-01-06";16911;15159;17105;14725
"1736";"2018-01-07";17169;16912;17252;16251
"1737";"2018-01-08";16215,35727958;17165;17178;15712
"1738";"2018-01-09";14906;16213;16329;13755
"1739";"2018-01-10";14425;14911;15355;14122
"1740";"2018-01-11";14900;14429;14901;13300
"1741";"2018-01-12";13254;14900;14999;12639
"1742";"2018-01-13";13794;13253;14100;12751
"1743";"2018-01-14";14199;13790;14580;13750
"1744";"2018-01-15";13558;14192;14393;12874,34212454
"1745";"2018-01-16";13601;13554;14356;13300
"1746";"2018-01-17";11065;13602;13617;9940
"1747";"2018-01-18";11108;11065;11497;9231,1
"1748";"2018-01-19";11030;11113;11904;10515
"1749";"2018-01-20";11476;11031;11900;10647
"1750";"2018-01-21";12731;11477;13017;11407
"1751";"2018-01-22";11514;12731;12732;11015
"1752";"2018-01-23";10779;11513;11900;10009
"1753";"2018-01-24";10811;10779;11427;9900
"1754";"2018-01-25";11391;10812;11557,88958366;10430
"1755";"2018-01-26";11147;11390;11734;10845
"1756";"2018-01-27";11070;11147;11700;10276
"1757";"2018-01-28";11458;11069;11689;10800
"1758";"2018-01-29";11828;11458;12190;11390
"1759";"2018-01-30";11217,81768538;11835;11975;11070
"1760";"2018-01-31";10171;11217,81768538;11250;9860,4
"1761";"2018-02-01";10267;10171;10414;9760
"1762";"2018-02-02";9181;10268;10336;8941
"1763";"2018-02-03";8890,9;9181;9213;7960
"1764";"2018-02-04";9225,06926588;8890;9499;8180
"1765";"2018-02-05";8185,2;9223,9;9410;7809
"1766";"2018-02-06";6946,6;8185,2;8380;6651
"1767";"2018-02-07";7678,8;6948,6;7880;6000
"1768";"2018-02-08";7586,9;7677,2;8488,9;7175,1
"1769";"2018-02-09";8239,7;7585;8648,9;7565
"1770";"2018-02-10";8678,1;8239,8;8750;7724,9
"1771";"2018-02-11";8563;8679,1;9074,9;8151,3
"1772";"2018-02-12";8069,3;8563;8570;7851
"1773";"2018-02-13";8902,9;8070,7;9000;8069,57681296
"1774";"2018-02-14";8511,6;8902,8;8952,9;8313,52192073
"1775";"2018-02-15";9455,5;8512,1;9489;8512,1
"1776";"2018-02-16";9996;9452,8;10176;9338
"1777";"2018-02-17";10162;9996;10271;9670
"1778";"2018-02-18";11062;10161;11084;10049
"1779";"2018-02-19";10400;11062;11250;10122
"1780";"2018-02-20";11172;10399;11250;10308
"1781";"2018-02-21";11211;11172;11788;11100
"1782";"2018-02-22";10450;11212;11239;10200
"1783";"2018-02-23";9826,5;10451;10915;9740
"1784";"2018-02-24";10144;9826,4;10395;9583,1
"1785";"2018-02-25";9666,3;10143;10500;9350,3
"1786";"2018-02-26";9583;9665,6;9840;9280,4
"1787";"2018-02-27";10320;9579;10439;9359,9
"1788";"2018-02-28";10582;10321;10888;10125
"1789";"2018-03-01";10315;10583;11065;10261
"1790";"2018-03-02";10908;10314;11095;10210
"1791";"2018-03-03";11024;10920;11189;10762
"1792";"2018-03-04";11454,95955159;11025;11530;11025
"1793";"2018-03-05";11500;11454;11549;11050
"1794";"2018-03-06";11402;11500;11700;11356
"1795";"2018-03-07";10720;11402;11411;10567
"1796";"2018-03-08";9910,6;10719;10899;9400
"1797";"2018-03-09";9300;9910,5;10112;9025
"1798";"2018-03-10";9216,2;9300;9428;8342
"1799";"2018-03-11";8769,9;9216,1;9506,4;8670,9
"1800";"2018-03-12";9527,7;8772,5;9729;8428
"1801";"2018-03-13";9130,2;9525,9;9900;8770
"1802";"2018-03-14";9135,2;9130,2;9482,4;8822
"1803";"2018-03-15";8176;9136;9439,6;7916
"1804";"2018-03-16";8250,1;8175,6;8418;7665,1
"1805";"2018-03-17";8250;8249,5;8604,5;7902
"1806";"2018-03-18";7845;8250;8367;7728,1
"1807";"2018-03-19";8200,3;7838,6;8300;7240
"1808";"2018-03-20";8600,2;8200,3;8717;8085,7
"1809";"2018-03-21";8899,7;8600,2;9040;8305,1
"1810";"2018-03-22";8888,2;8899,8;9177,5;8752
"1811";"2018-03-23";8699,3;8888,3;9095,92211691;8450
"1812";"2018-03-24";8914,4;8697,5;8917,6;8271,1
"1813";"2018-03-25";8522,6;8917,2;9050,3;8460
"1814";"2018-03-26";8445;8521,6;8674,4;8364,8
"1815";"2018-03-27";8131,12312438;8445,1;8499,1;7835,9
"1816";"2018-03-28";7784,6;8134;8210;7716,6
"1817";"2018-03-29";7936;7784,7;8120,2;7702,1
"1818";"2018-03-30";7094;7936,1;7973;6883
"1819";"2018-03-31";6840,4;7094;7269;6533
"1820";"2018-04-01";6925,4;6840,4;7222;6780,06217933
"1821";"2018-04-02";6816,6;6925,3;7035,1;6425,1
"1822";"2018-04-03";7053,3;6816,7;7132;6769,4
"1823";"2018-04-04";7405,6;7053,4;7509,7;7019,9
"1824";"2018-04-05";6786;7405,6;7422;6670
"1825";"2018-04-06";6769;6785,9;6938;6564,9
"1826";"2018-04-07";6610;6770,4;6864;6500,2
"1827";"2018-04-08";6892,6;6610,3;7080;6599,9
"1828";"2018-04-09";7023,9;6892,62150518;7127;6883
"1829";"2018-04-10";6770,1;7023,9;7189;6611
"1830";"2018-04-11";6837,1;6770,1;6897,4;6650
"1831";"2018-04-12";6943,1;6836,1;7017,4;6794
"1832";"2018-04-13";7912;6943,1;8087;6753
"1833";"2018-04-14";7886,9;7911,9;8240;7739,1
"1834";"2018-04-15";8005,90324308;7889,2;8185;7820,5
"1835";"2018-04-16";8357,5;8007,13719858;8458,8;7997,2
"1836";"2018-04-17";8056,2;8357,4;8415,5;7900,3
"1837";"2018-04-18";7888,9;8056,2;8185;7823
"1838";"2018-04-19";8171;7888,9;8237,2;7870,5
"1839";"2018-04-20";8273;8172,7;8297,4;8032,2
"1840";"2018-04-21";8865,4;8273,6;8937,5;8219
"1841";"2018-04-22";8912,5;8863,3;9069;8616
"1842";"2018-04-23";8791,4;8912,4;9048,2;8751,08522139
"1843";"2018-04-24";8940;8791,4;9011;8769
"1844";"2018-04-25";9646,8;8940,3;9745;8929,9
"1845";"2018-04-26";8869,2;9646,9;9767,4;8765,1
"1846";"2018-04-27";9269,9;8867,4;9308;8652,2
"1847";"2018-04-28";8920,1;9268,9;9381,1;8888,6
"1848";"2018-04-29";9345,7;8920,1;9500;8750
"1849";"2018-04-30";9400;9345,3;9565,1;9180
"1850";"2018-05-01";9240,6;9400;9450;9100
"1851";"2018-05-02";9068,2;9240,6;9247,3;8817,97469512
"1852";"2018-05-03";9236,4;9071,3;9279,9;8968,3
"1853";"2018-05-04";9759;9236,4;9875;9161
"1854";"2018-05-05";9703;9759;9848;9542,5
"1855";"2018-05-06";9861,2;9703;9990;9685
"1856";"2018-05-07";9658,7;9861,3;9964;9454
"1857";"2018-05-08";9370;9658,6;9677,9;9182,7
"1858";"2018-05-09";9184,7;9370;9471;9045,3
"1859";"2018-05-10";9318,2;9184,8;9375,8;8980
"1860";"2018-05-11";9018;9318,2;9393,9;9003
"1861";"2018-05-12";8412,4;9018;9018,1;8333,8
"1862";"2018-05-13";8470,8;8412,4;8631,7;8204,40576219
"1863";"2018-05-14";8683,6;8471,4;8760;8318,3
"1864";"2018-05-15";8670,8;8683,5;8884,5;8271
"1865";"2018-05-16";8467,5;8670,8;8855,7;8415
"1866";"2018-05-17";8336,1;8468,3;8492,7;8100
"1867";"2018-05-18";8054,3;8336;8482,2;7982,5
"1868";"2018-05-19";8238,9;8054,8;8277,2;7925
"1869";"2018-05-20";8231;8239;8468;8140,2
"1870";"2018-05-21";8523,7;8230,9;8597,9;8171,5
"1871";"2018-05-22";8399,6;8523,7;8644;8309,1
"1872";"2018-05-23";7977,85004461;8393,4;8408,28483299;7943,3
"1873";"2018-05-24";7494,8;7977,5;8020;7402,7
"1874";"2018-05-25";7576,7;7494,75035778;7729,83193573;7260
"1875";"2018-05-26";7456,7;7576,7;7654,1;7318,2
"1876";"2018-05-27";7327,7;7457;7624,1;7281
"1877";"2018-05-28";7339,7;7328,3;7425,4;7211,1
"1878";"2018-05-29";7097,9;7339,6;7437,7;7062,3
"1879";"2018-05-30";7465,2;7097,8;7536;7040
"1880";"2018-05-31";7375,12085307;7465,3;7560;7270,5
"1881";"2018-06-01";7485,8;7375,2;7599,7;7338
"1882";"2018-06-02";7521;7485,9;7599,8;7329,18847938
"1883";"2018-06-03";7638,1;7521,1;7698,8;7441,5
"1884";"2018-06-04";7718;7638;7779;7600
"1885";"2018-06-05";7488,3;7718,1;7764;7451,1
"1886";"2018-06-06";7621,9;7488,4;7675;7372
"1887";"2018-06-07";7654;7622,2;7700;7491,7
"1888";"2018-06-08";7688,9;7654;7756,3;7624,7
"1889";"2018-06-09";7615,1;7689;7697;7543,6
"1890";"2018-06-10";7498,5;7615,2;7685;7450
"1891";"2018-06-11";6758;7498,5;7498,6;6618,9
"1892";"2018-06-12";6873,3;6757,9;6899;6629,7
"1893";"2018-06-13";6543,9;6873,4;6873,4;6436,1
"1894";"2018-06-14";6295,1;6543,9;6611,7;6107,87718467
"1895";"2018-06-15";6633,7;6295;6736,52103872;6269,5
"1896";"2018-06-16";6385;6633,8;6659;6300,2
"1897";"2018-06-17";6485,9;6386;6559,7;6330
"1898";"2018-06-18";6438,4;6489;6573;6424,8
"1899";"2018-06-19";6709,2;6443;6849,7;6370,76958739
"1900";"2018-06-20";6735,5;6709,2;6848,2;6655
"1901";"2018-06-21";6760,4;6734,8;6825;6560
"1902";"2018-06-22";6715,2;6760,4;6788,8;6679,3
"1903";"2018-06-23";6042,6;6715,2;6731;5910,8
"1904";"2018-06-24";6151,92764906;6042,6;6259;6013
"1905";"2018-06-25";6148,0390596;6152;6249,7;5755
"1906";"2018-06-26";6246,6;6148,1;6341;6068,5
"1907";"2018-06-27";6073,4;6249,1;6280,8;6050,2
"1908";"2018-06-28";6133,08668215;6073,4;6192,7;5984,9
"1909";"2018-06-29";5848,1;6133,08668215;6170,9;5822,3
"1910";"2018-06-30";6208,1;5850;6302;5780
"1911";"2018-07-01";6391,5;6208,2;6545,5;6195,2
"1912";"2018-07-02";6349,7;6391,6;6439,9;6260
"1913";"2018-07-03";6617,6;6349,3;6681,2;6275
"1914";"2018-07-04";6509;6617,2;6675,2;6470,5
"1915";"2018-07-05";6590;6509,3;6784,9;6414,1
"1916";"2018-07-06";6531,3;6589,9;6704,7;6423,4
"1917";"2018-07-07";6602,2;6532,4;6641,78437543;6451,9
"1918";"2018-07-08";6761,8;6602,2;6839,4;6511
"1919";"2018-07-09";6707;6761,7;6801,9;6666,1
"1920";"2018-07-10";6666,9;6707;6820;6616,6
"1921";"2018-07-11";6301,8;6667;6685,8;6260,1
"1922";"2018-07-12";6377,8;6301,8;6407,9;6286,3
"1923";"2018-07-13";6249;6377,7;6377,7;6079,9
"1924";"2018-07-14";6220;6249;6339,9;6125
"1925";"2018-07-15";6250;6219,7;6320;6179,2
"1926";"2018-07-16";6347,2;6250;6389;6230,3
"1927";"2018-07-17";6729,2;6347,2;6750;6327,1
"1928";"2018-07-18";7319,8;6729,2;7483,9;6666
"1929";"2018-07-19";7379,4;7319,8;7588;7246,5
"1930";"2018-07-20";7473,5;7379,7;7560;7281,4
"1931";"2018-07-21";7333,1;7473,5;7685,2;7273,1
"1932";"2018-07-22";7403,4;7333,1;7459;7221
"1933";"2018-07-23";7397,6;7403,3;7575;7329,1
"1934";"2018-07-24";7719,8;7398,7;7820;7374
"1935";"2018-07-25";8390;7718,9;8506,7;7690
"1936";"2018-07-26";8178,4;8389,9;8488,1;8073
"1937";"2018-07-27";7939;8175,6;8323,1;7869,6
"1938";"2018-07-28";8188;7939;8291;7815,08505617
"1939";"2018-07-29";8235,6;8187,9;8262;8055
"1940";"2018-07-30";8221;8235,7;8313,3;8123
"1941";"2018-07-31";8179,5;8220,1;8301,7283857;7861,2
"1942";"2018-08-01";7731,3;8178,9;8178,9;7664,8977045
"1943";"2018-08-02";7606;7737,9;7756,1;7440,2
"1944";"2018-08-03";7535,2;7606,6;7713;7450
"1945";"2018-08-04";7420;7533,3;7533,3;7282,1
"1946";"2018-08-05";7013,21565493;7420,3;7492,2;6928,8
"1947";"2018-08-06";7025,8;7013,21567835;7090;6890
"1948";"2018-08-07";6941,2;7025,2;7153,6;6847
"1949";"2018-08-08";6718,8;6941,3;7150;6677
"1950";"2018-08-09";6280,7;6718,7;6720,1;6128,2
"1951";"2018-08-10";6533,6;6280,7;6628;6183
"1952";"2018-08-11";6146,7;6533,6;6573,8;6010
"1953";"2018-08-12";6233,1;6147,1;6499,5;6008,1
"1954";"2018-08-13";6313,9;6233,1;6499;6162
"1955";"2018-08-14";6251,9;6313,9;6548,3;6137,6
"1956";"2018-08-15";6189;6251,9;6251,9;5858,6
"1957";"2018-08-16";6270,2;6189;6647,6;6180,00532947
"1958";"2018-08-17";6315,6;6270,2;6476,7;6212,9
"1959";"2018-08-18";6584,04649746;6314,6;6592,9;6290
"1960";"2018-08-19";6391,2;6585,9;6619,5;6300
"1961";"2018-08-20";6485,1;6391,1;6550,3;6309,3
"1962";"2018-08-21";6255,9;6485,1;6524;6230
"1963";"2018-08-22";6479,1;6255,9;6526,2;6245
"1964";"2018-08-23";6363,8;6480,6;6899;6250,3
"1965";"2018-08-24";6527,2;6363,8;6566,63554152;6350
"1966";"2018-08-25";6693,6;6527,2;6728,6;6451
"1967";"2018-08-26";6732,9;6693,3;6799,7;6670
"1968";"2018-08-27";6707;6733;6789;6557
"1969";"2018-08-28";6909,4;6707;6942,2;6652,7
"1970";"2018-08-29";7079,9;6909,5;7127,9;6872
"1971";"2018-08-30";7039;7079,7;7139,4;6924,26926081
"1972";"2018-08-31";6986;7039,0020077;7060;6802,1
"1973";"2018-09-01";7014,6;6986,1;7100;6881,6
"1974";"2018-09-02";7197,4;7013,5;7269,9;7011,3
"1975";"2018-09-03";7300;7197,5;7429,2;7135,3
"1976";"2018-09-04";7267,8;7300,1;7369;7200
"1977";"2018-09-05";7358,9;7267,6;7415,4;7246,2
"1978";"2018-09-06";6704;7358,9;7404;6700
"1979";"2018-09-07";6516,1;6704;6731,3;6302,2
"1980";"2018-09-08";6397;6516;6549,5;6322,8
"1981";"2018-09-09";6184,944416;6397;6475,5;6119,5
"1982";"2018-09-10";6239,9;6185;6458,9;6140,5
"1983";"2018-09-11";6314,9;6240;6373,6771888;6219
"1984";"2018-09-12";6290,9;6314,9;6399,6;6170
"1985";"2018-09-13";6332,41672182;6292,3;6355;6202,8
"1986";"2018-09-14";6489;6334,2;6528,4;6333,4
"1987";"2018-09-15";6480,1;6489,1;6596,5;6355,2
"1988";"2018-09-16";6512,8;6480,2;6572,2;6465,6
"1989";"2018-09-17";6498,4;6512,8;6520,6;6370,2
"1990";"2018-09-18";6252;6498,5;6543,3;6202,8
"1991";"2018-09-19";6335,4;6251,9;6384;6228,1
"1992";"2018-09-20";6390,9;6334,5;6549,9;6100
"1993";"2018-09-21";6493,9074816;6392,7;6584;6340
"1994";"2018-09-22";6762,1;6493,94240058;6790,5;6473,8
"1995";"2018-09-23";6723;6761,8;6840,9;6502,2
"1996";"2018-09-24";6710;6723,1;6785,9;6661,5
"1997";"2018-09-25";6585,1;6710,03023581;6721,7;6555
"1998";"2018-09-26";6442,8;6585;6585,1;6328
"1999";"2018-09-27";6462,4;6442,70984901;6558;6382,5
"2000";"2018-09-28";6691,2;6462,3;6745;6436,7
"2001";"2018-09-29";6635,2;6691,4;6826,41966538;6541,9
"2002";"2018-09-30";6597,3;6635,1;6635,1;6454,2
"2003";"2018-10-01";6622,4;6597,2;6662,8;6529,6
"2004";"2018-10-02";6601,9;6622,3;6660;6500
"2005";"2018-10-03";6527,5;6602;6644,7;6467,9
"2006";"2018-10-04";6503,2;6530,1;6555,1;6424,6
"2007";"2018-10-05";6590,4;6503,1;6648,8;6495,2
"2008";"2018-10-06";6639,9;6591,1;6741,4366438;6506,6
"2009";"2018-10-07";6595,2;6639,9;6648,2;6563,7
"2010";"2018-10-08";6609,4;6595,1;6640,4;6525
"2011";"2018-10-09";6673,2;6609,4;6730;6585,9
"2012";"2018-10-10";6663;6673,3;6682;6605
"2013";"2018-10-11";6630,07445752;6663;6663,1;6513,52952635
"2014";"2018-10-12";6251,9;6630;6630,07445752;6220,4
"2015";"2018-10-13";6291,9;6251,9;6353,4;6220,3
"2016";"2018-10-14";6326,5;6292;6333,7;6280,3
"2017";"2018-10-15";6336,4;6326,4;6399,3;6302,5
"2018";"2018-10-16";6742;6336,4;7788;6294,6
"2019";"2018-10-17";6754,2;6742;6897,6;6669,1
"2020";"2018-10-18";6736;6754,2;6794;6674,3
"2021";"2018-10-19";6613,2;6735,6;6779,9;6566,7
"2022";"2018-10-20";6525,1;6613,3;6639,5;6518,2
"2023";"2018-10-21";6581,5;6524,3;6611;6511
"2024";"2018-10-22";6590,9;6586,7;6660,8;6581,2
"2025";"2018-10-23";6567,3;6590,053594;6627,9;6535,1
"2026";"2018-10-24";6550;6567,3;6591,6;6525,3
"2027";"2018-10-25";6554,1;6550;6626,3;6536
"2028";"2018-10-26";6528;6554,09671891;6568,7;6462,9
"2029";"2018-10-27";6531,47722621;6528,1;6597,4;6511
"2030";"2018-10-28";6500,2;6531,5;6560;6476,9
"2031";"2018-10-29";6490,1;6500,1;6513,88357334;6451
"2032";"2018-10-30";6346,5;6490,17717293;6512;6320,8
"2033";"2018-10-31";6330,1;6346,5706824;6383,6;6302
"2034";"2018-11-01";6368,3871592;6330,1;6419,8;6242,1
"2035";"2018-11-02";6406,1;6368,4;6443,9;6352,90247884
"2036";"2018-11-03";6427;6406,2;6456,1;6389,9
"2037";"2018-11-04";6389,1;6427;6432,4;6323
"2038";"2018-11-05";6491,7;6389,2;6529,4;6357,9
"2039";"2018-11-06";6470,2;6491,8;6500,6;6435,3
"2040";"2018-11-07";6522,2;6470,10159871;6527,7;6447,4
"2041";"2018-11-08";6572,9;6520,1;6615;6511
"2042";"2018-11-09";6475,3;6573;6585;6460
"2043";"2018-11-10";6418,7;6479,5;6504,4;6385
"2044";"2018-11-11";6431,1;6418,6;6469,3;6414,4
"2045";"2018-11-12";6447,9;6431,1;6459,9;6357,8
"2046";"2018-11-13";6446,9;6448;6481;6418,8
"2047";"2018-11-14";6459,0694273;6446,99331314;6501,1;6397,1
"2048";"2018-11-15";5922,4;6459,0694273;6485,8;5678
"2049";"2018-11-16";5749,6;5922,31371947;5940;5432
"2050";"2018-11-17";5655,7;5749,6;5777,5;5530,92446993
"2051";"2018-11-18";5628,3;5655,7;5661,1;5569,1
"2052";"2018-11-19";5659,5;5626,7;5745,6;5620,9
"2053";"2018-11-20";4920,7;5659,5;5659,5;4855
"2054";"2018-11-21";4571;4920,7;5056,26569276;4303,5
"2055";"2018-11-22";4662,7;4570,9;4787,3;4412,3
"2056";"2018-11-23";4369,6;4664,7;4723,7;4342,1
"2057";"2018-11-24";4422,7;4370,7;4495;4210
"2058";"2018-11-25";3929,9;4422,8;4529;3819,4
"2059";"2018-11-26";4089,1;3928,4;4233,2;3657,6
